ipython, 1, 2021-10-13 08:55:30 , 404{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/reference/pulls#get-a-pull-request'}
ipython, 6618, 2021-10-13 13:58:09 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6619, 2021-10-13 13:58:10 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6620, 2021-10-13 13:58:11 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6621, 2021-10-13 13:58:11 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6622, 2021-10-13 13:58:12 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6623, 2021-10-13 13:58:13 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6624, 2021-10-13 13:58:13 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6625, 2021-10-13 13:58:14 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6626, 2021-10-13 13:58:14 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6627, 2021-10-13 13:58:15 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6628, 2021-10-13 13:58:16 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6629, 2021-10-13 13:58:16 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6630, 2021-10-13 13:58:17 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6631, 2021-10-13 13:58:18 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6632, 2021-10-13 13:58:19 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6633, 2021-10-13 13:58:19 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6634, 2021-10-13 13:58:20 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6635, 2021-10-13 13:58:20 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6636, 2021-10-13 13:58:21 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6637, 2021-10-13 13:58:22 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6638, 2021-10-13 13:58:22 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6639, 2021-10-13 13:58:23 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6640, 2021-10-13 13:58:24 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6641, 2021-10-13 13:58:24 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6642, 2021-10-13 13:58:25 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6643, 2021-10-13 13:58:26 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6644, 2021-10-13 13:58:26 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6645, 2021-10-13 13:58:27 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6646, 2021-10-13 13:58:28 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6647, 2021-10-13 13:58:28 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6648, 2021-10-13 13:58:29 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6649, 2021-10-13 13:58:30 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6650, 2021-10-13 13:58:30 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6651, 2021-10-13 13:58:31 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6652, 2021-10-13 13:58:31 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6653, 2021-10-13 13:58:32 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6654, 2021-10-13 13:58:33 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6655, 2021-10-13 13:58:33 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6656, 2021-10-13 13:58:34 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6657, 2021-10-13 13:58:34 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6658, 2021-10-13 13:58:35 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6659, 2021-10-13 13:58:36 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6660, 2021-10-13 13:58:36 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6661, 2021-10-13 13:58:37 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6662, 2021-10-13 13:58:38 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6663, 2021-10-13 13:58:38 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6664, 2021-10-13 13:58:39 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6665, 2021-10-13 13:58:39 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6666, 2021-10-13 13:58:40 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6667, 2021-10-13 13:58:41 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6668, 2021-10-13 13:58:41 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6669, 2021-10-13 13:58:42 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6670, 2021-10-13 13:58:43 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6671, 2021-10-13 13:58:43 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6672, 2021-10-13 13:58:44 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6673, 2021-10-13 13:58:45 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6674, 2021-10-13 13:58:45 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6675, 2021-10-13 13:58:46 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6676, 2021-10-13 13:58:47 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6677, 2021-10-13 13:58:47 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6678, 2021-10-13 13:58:48 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6679, 2021-10-13 13:58:49 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6680, 2021-10-13 13:58:49 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6681, 2021-10-13 13:58:50 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6682, 2021-10-13 13:58:51 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6683, 2021-10-13 13:58:51 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6684, 2021-10-13 13:58:52 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6685, 2021-10-13 13:58:52 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6686, 2021-10-13 13:58:53 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6687, 2021-10-13 13:58:54 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6688, 2021-10-13 13:58:54 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6689, 2021-10-13 13:58:55 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6690, 2021-10-13 13:58:56 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6691, 2021-10-13 13:58:56 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6692, 2021-10-13 13:58:57 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6693, 2021-10-13 13:58:58 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6694, 2021-10-13 13:58:58 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6695, 2021-10-13 13:58:59 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6696, 2021-10-13 13:59:00 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6697, 2021-10-13 13:59:00 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6698, 2021-10-13 13:59:01 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6699, 2021-10-13 13:59:02 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6700, 2021-10-13 13:59:02 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6701, 2021-10-13 13:59:03 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6702, 2021-10-13 13:59:03 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6703, 2021-10-13 13:59:04 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6704, 2021-10-13 13:59:05 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6705, 2021-10-13 13:59:06 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6706, 2021-10-13 13:59:06 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6707, 2021-10-13 13:59:10 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6708, 2021-10-13 13:59:11 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6709, 2021-10-13 13:59:12 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6710, 2021-10-13 13:59:13 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6711, 2021-10-13 13:59:14 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6712, 2021-10-13 13:59:14 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6713, 2021-10-13 13:59:15 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6714, 2021-10-13 13:59:19 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6715, 2021-10-13 13:59:19 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6716, 2021-10-13 13:59:20 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6717, 2021-10-13 13:59:21 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6718, 2021-10-13 13:59:22 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6719, 2021-10-13 13:59:23 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6720, 2021-10-13 13:59:23 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6721, 2021-10-13 13:59:24 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
ipython, 6722, 2021-10-13 13:59:25 , 403{'message': "API rate limit exceeded for 202.119.43.181. (But here's the good news: Authenticated requests get a higher rate limit. Check out the documentation for more details.)", 'documentation_url': 'https://docs.github.com/rest/overview/resources-in-the-rest-api#rate-limiting'}
